pool,n_sesion,fecha,droga,dosis,ID,hora_inicio,hora_termino,n_licometro,estimulo_spout_1,estimulo_spout_2,licks_inicio_spout_1,licks_inicio_spout_2,licks_fin_spout_1,licks_fin_spout_2,eventos_inicio_spout_1,eventos_inicio_spout_2,eventos_fin_spout_1,eventos_fin_spout_2,ml_consumidos_spout_1,ml_consumidos_spout_2
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,417,12 00 00,13 00 00,5,agua,sacarosa,1,0,1,1,0,0,1,1,1,4
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,418,13 30 00,14 30 00,7,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,419,13 30 00,14 30 00,3,agua,sacarosa,1,0,1,1,0,0,1,1,1,0
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,420,13 30 00,14 30 00,4,agua,sacarosa,1,0,1,1,0,0,1,1,0,1
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,421,13 30 00,14 30 00,12,agua,sacarosa,1,0,1,1,0,0,1,1,0,0
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,422,13 30 00,14 30 00,5,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,413,11 50 00,12 50 00,7,sacarosa,agua,1,0,1,1,0,0,1,1,1,3
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,414,11 50 00,12 50 00,3,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,415,11 50 00,12 50 00,4,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,416,11 50 00,12 50 00,12,sacarosa,agua,1,0,1,1,0,0,1,1,2,3
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,417,11 50 00,12 50 00,5,sacarosa,agua,1,0,1,1,0,0,1,1,1,4
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,418,13 20 00,14 20 00,7,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,419,13 20 00,14 20 00,3,sacarosa,agua,1,0,1,1,0,0,1,1,1,0
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,420,13 20 00,14 20 00,4,sacarosa,agua,1,0,1,1,0,0,1,1,0,1
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,421,13 20 00,14 20 00,12,sacarosa,agua,1,0,1,1,0,0,1,1,0,0
unc_pool_3,5,2022 12 04,na_na_na_na,0_0_na,422,13 20 00,14 20 00,5,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,413,12 00 00,13 00 00,7,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,3
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,414,12 00 30,13 00 30,3,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,415,12 01 00,13 01 00,4,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,416,12 01 30,13 01 30,12,agua,sacarosa_crv,1,0,1,1,0,0,1,1,2,3
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,417,12 02 00,13 02 00,5,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,4
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,418,13 40 00,14 40 00,7,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,419,13 40 30,14 40 30,3,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,0
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,420,13 41 00,14 41 00,4,agua,sacarosa_crv,1,0,1,1,0,0,1,1,0,1
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,421,13 41 30,14 41 30,12,agua,sacarosa_crv,1,0,1,1,0,0,1,1,0,0
unc_pool_3,6,2022 12 05,na_na_na_na,0_0_na,422,13 42 00,14 42 00,5,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,413,12 00 00,13 00 00,7,sacarosa_crv,agua,1,0,1,1,0,0,1,1,1,3
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,414,12 00 30,13 00 30,3,sacarosa_crv,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,415,12 01 00,13 01 00,4,sacarosa_crv,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,416,12 01 30,13 01 30,12,sacarosa_crv,agua,1,0,1,1,0,0,1,1,2,3
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,417,12 02 00,13 02 00,5,sacarosa_crv,agua,1,0,1,1,0,0,1,1,1,4
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,418,13 50 00,14 50 00,7,sacarosa_crv,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,419,13 50 30,14 50 30,3,sacarosa_crv,agua,1,0,1,1,0,0,1,1,1,0
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,420,13 51 00,14 51 00,4,sacarosa_crv,agua,1,0,1,1,0,0,1,1,0,1
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,421,13 51 30,14 51 30,12,sacarosa_crv,agua,1,0,1,1,0,0,1,1,0,0
unc_pool_3,7,2022 12 06,na_na_na_na,0_0_na,422,13 52 00,14 52 00,5,sacarosa_crv,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,413,12 00 00,13 00 00,7,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,3
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,414,12 00 30,13 00 30,3,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,415,12 01 00,13 01 00,4,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,416,12 01 30,13 01 30,12,agua,sacarosa_crv,1,0,1,1,0,0,1,1,2,3
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,417,12 02 00,13 02 00,5,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,4
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,418,13 45 00,14 45 00,7,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,419,13 45 30,14 45 30,3,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,0
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,420,13 46 00,14 46 00,4,agua,sacarosa_crv,1,0,1,1,0,0,1,1,0,1
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,421,13 46 30,14 46 30,12,agua,sacarosa_crv,1,0,1,1,0,0,1,1,0,0
unc_pool_3,8,2022 12 07,na_na_na_na,0_0_na,422,13 47 00,14 47 00,5,agua,sacarosa_crv,1,0,1,1,0,0,1,1,1,2
